filename,label,c,mosgroup,CI,std,dcec_prediction
1a/0104Hindustan_aache320_ln_C1.wav,3.9375,1,Q11,0.281127936474955,0.57373048260195,4
1a/03FinallyFoundOut_aache320_ln_C1.wav,3.8125,1,Q8,0.48072471332354,0.981070843517429,1
0a/0102ConcertogrossoOp6No2Fmajor_sample_aache320_ln_C0.wav,4,0,Q11,0.473384973708855,0.966091783079296,4
3a/B2BillieJean_aache320_ln_C3.wav,4.125,3,Q13,0.395050629666629,0.806225774829855,1
3a/IntoHope_aache320_ln_C3.wav,4.125,3,Q13,0.352209691329848,0.718795288428261,1
4a/0201IntermezzoInEMajorOp116No4_sample_aache320_ln_C4.wav,3.75,4,Q7,0.419610930903061,0.856348838577675,2
4a/AllTheThingsThisIsnt_aache320_ln_C4.wav,3.9375,4,Q11,0.488978101077475,0.997914491994847,8
0a/0202Rachmaninoffs2ndPianoConcerto3rdMovement_sample_aache320_ln_C0.wav,3.8125,0,Q8,0.48072471332354,0.981070843517429,8
3a/10FriendlyTavernPolka_aache320_ln_C3.wav,3.8125,3,Q8,0.408741462703912,0.834166250416147,5
4a/0305SpanishEyes_sample_aache320_ln_C4.wav,3.875,4,Q9,0.395050629666629,0.806225774829855,8
1a/0102LetsDance_aache320_ln_C1.wav,3.625,1,Q5,0.562255872949911,1.1474609652039,4
2a/0204CarryMeBack_aache320_ln_C2.wav,3.875,2,Q9,0.303378201809776,0.61913918736689,1
2a/0205Logrolling_aache320_ln_C2.wav,3.625,2,Q5,0.395050629666629,0.806225774829855,4
1a/04BluMarTenBlush_aache320_ln_C1.wav,3.9375,1,Q11,0.216839994773412,0.442530601578392,1
4a/0105AuldLangSyne_aache320_ln_C4.wav,3.5,4,Q3,0.565803263805833,1,4
3a/0408DayO_sample_aache320_ln_C3.wav,3.83333,3,Q8,0.630667435453436,1.11464085804543,2
3a/DecayII_aache320_ln_C3.wav,4.16667,3,Q14,0.326666666666667,0.577350269189626,1
4a/2002SymphonieNr7EmollLiedDerNachtZweiteAbteilung3ScherzoSchattenhaftFließendAberNichtSchnell_aache320_ln_C4.wav,4.16667,4,Q14,0.472359219581064,0.834847109936722,2
0a/0107SonataInDMinorK10L370_sample_aache320_ln_C0.wav,4.08333,0,Q13,0.563655995096372,0.996204919895622,4
1a/0106BaseballNoEstadioYankee_aache320_ln_C1.wav,4.08333,1,Q13,0.44866018276192,0.792961461098759,1
2a/A2AnneOfCleves_aache320_ln_C2.wav,4.16667,2,Q14,0.530404838712179,0.937436866561092,4
3a/B1NicelyTheEchidnaHasNoTeeth_aache320_ln_C3.wav,4.16667,3,Q14,0.406099952865266,0.717740562565273,7
1a/07CreepingDeath_aache320_ln_C1.wav,3.91667,1,Q10,0.509413407952736,0.90033663737852,1
3a/AphexTwinLondon03061703_aache320_ln_C3.wav,3.91667,3,Q10,0.291348311105176,0.514928650544437,1
2a/A2JohnImOnlyDancing_aache320_ln_C2.wav,4.25,2,Q15,0.351692875656984,0.621581560508061,1
1a/0207GoodNews_sample_aache320_ln_C1.wav,4,1,Q11,0.417873404056996,0.738548945875996,1
1a/01XenoPariah_aache320_ln_C1.wav,4.16667,1,Q14,0.406099952865266,0.717740562565273,1
4a/SomethingYouCantReturnTo_aache320_ln_C4.wav,4.58333,4,Q15,0.291348311105176,0.514928650544437,6
0a/0202ConcertoGrossono4inAminor_sample_aache320_ln_C0.wav,4.66667,0,Q15,0.278582269371331,0.492365963917331,4
0a/0203UpInPigalle_aache320_ln_C0.wav,4,0,Q11,0.539472244911917,0.953462589245592,4
2a/03RantoulDeepWater_aache320_ln_C2.wav,3.83333,2,Q8,0.406099952865266,0.717740562565273,1
4a/1101SerenadeInBlue_sample_aache320_ln_C4.wav,4.08333,4,Q13,0.509413407952736,0.90033663737852,4
0a/01TheHepStarsInattjagdrömde_aache320_ln_C0.wav,4.16667,0,Q14,0.406099952865266,0.717740562565273,1
2a/08AnyColourYouLike_aache320_ln_C2.wav,4.16667,2,Q14,0.472359219581064,0.834847109936722,4
1a/04TimeToStart_aache320_ln_C1.wav,4.16667,1,Q14,0.406099952865266,0.717740562565273,1
1a/AArtOfTranceBreathe_aache320_ln_C1.wav,4.25,1,Q15,0.255894154254876,0.452267016866645,1
2a/A1SolPollenflugOriginalMix_aache320_ln_C2.wav,4.08333,2,Q13,0.509413407952736,0.90033663737852,2
0a/0102ADanceRhapsodyNo2_sample_aache320_ln_C0.wav,4,0,Q11,0.417873404056996,0.738548945875996,4
2a/06CatchMyFall_aache320_ln_C2.wav,3.91667,2,Q10,0.378272255115147,0.668557923421521,1
3a/03ICouldBeHappyWithYou_aache320_ln_C3.wav,3.66667,3,Q5,0.368529702214274,0.65133894727893,1
0a/0105TillÖsterlandVillJagFaraLongingForFinland_aache320_ln_C0.wav,3.41667,0,Q3,0.509413407952736,0.90033663737852,1
3a/EndCredits_aache320_ln_C3.wav,4.08333,3,Q13,0.291348311105176,0.514928650544437,1
0a/0301Imagination_aache320_ln_C0.wav,3.91667,0,Q10,0.378272255115147,0.668557923421521,1
4a/WhateversWrittenInYourHeart_aache320_ln_C4.wav,3.5,4,Q3,0.381464482639146,0.674199862463242,7
1a/0505ChangePartners_sample_aache320_ln_C1.wav,4.08333,1,Q13,0.291348311105176,0.514928650544437,1
2a/05GoodGreeves_aache320_ln_C2.wav,4.08333,2,Q13,0.563655995096372,0.996204919895622,1
3a/A3WhiteFlag_aache320_ln_C3.wav,3.83333,3,Q8,0.406099952865266,0.717740562565273,1
3a/Telescope_aache320_ln_C3.wav,4,3,Q11,0.241259322319492,0.426401432711221,7
4a/Dagga_aache320_ln_C4.wav,3.16667,4,Q1,0.406099952865266,0.717740562565273,8
4a/NancyMontgomeryHerself_aache320_ln_C4.wav,3.75,4,Q7,0.255894154254876,0.452267016866645,2
4a/0103MoonlightSerenade_sample_aache320_ln_C4.wav,3.58333,4,Q4,0.291348311105176,0.514928650544437,4
0a/0102ThatsTheWayItGoes_aache320_ln_C0.wav,3.58333,0,Q4,0.378272255115147,0.668557923421522,2
2a/AxyloticTranquel_aache320_ln_C2.wav,3.83333,2,Q8,0.472359219581064,0.834847109936722,4
1a/02Tammy_aache320_ln_C1.wav,4,1,Q11,0.417873404056996,0.738548945875996,1
0a/0401ConcertogrossoOp6No6Gminor_aache320_ln_C0.wav,3.42857,0,Q3,0.491152490811936,0.937614461876991,2
1a/0306BluebirdOfHappiness_sample_aache320_ln_C1.wav,3.14286,1,Q1,0.452820222435078,0.864437821507566,1
4a/8Electricity_aache320_ln_C4.wav,3.64286,4,Q5,0.331755238785371,0.633323693776651,4
4a/WanderingTheGlowingSeapt2_aache320_ln_C4.wav,3,4,Q1,0.459431086319726,0.877058019307029,8
1a/A2TheSupremesThingsGoBetterWithCoke_aache320_ln_C1.wav,3.35714,1,Q2,0.44101282032647,0.841897386141095,1
3a/DontLetMeBeMisunderstood_aache320_ln_C3.wav,3.85714,3,Q9,0.40352294758882,0.770328886519643,4
2a/B1ICantSeeMyFeelings_aache320_ln_C2.wav,3.92857,2,Q10,0.382421434867547,0.730045911547372,1
4a/B6TheFoolOnTheHill_aache320_ln_C4.wav,3.92857,4,Q10,0.322538012071088,0.615727926214882,2
0a/0302Concerto6InAMajor_aache320_ln_C0.wav,3.57143,0,Q4,0.338503493903114,0.646206172658864,4
1a/01MakotoFeaturingMCConradGoldenGirlFullVocalMix_aache320_ln_C1.wav,3.28571,1,Q2,0.520945885274676,0.994490316197694,1
0a/01ItsMyLife_aache320_ln_C0.wav,3.42857,0,Q3,0.491152490811936,0.937614461876991,7
2a/altj_bukemswitchsour_aache320_ln_C2.wav,3.64286,2,Q5,0.390226758535243,0.744946343668492,1
2a/A2ArtOfTranceColoursNicelyMix_aache320_ln_C2.wav,3.85714,2,Q9,0.40352294758882,0.770328886519643,1
0a/0204WhatNowMyLove_sample_aache320_ln_C0.wav,3.85714,0,Q9,0.40352294758882,0.770328886519643,4
1a/0104StreetOfDreams_aache320_ln_C1.wav,3.92857,1,Q10,0.382421434867547,0.730045911547372,1
2a/A2NoReplyAtAll_aache320_ln_C2.wav,3.21429,2,Q1,0.510715937905573,0.974961255922229,1
3a/Doppler_aache320_ln_C3.wav,3.64286,3,Q5,0.566690798882831,1.08181776206978,1
3a/TheKreuzbergSisters_aache320_ln_C3.wav,3.71429,3,Q6,0.320192249942245,0.611249845502127,1
3a/03NookieLostFileRemix_aache320_ln_C3.wav,3.64286,3,Q5,0.566690798882831,1.08181776206978,1
4a/0101ConcertoNo1InDMajor_sample_aache320_ln_C4.wav,3.42857,4,Q3,0.395979797464467,0.755928946018454,2
1a/0204MackTheKnife_aache320_ln_C1.wav,4.21429,1,Q14,0.303264291945542,0.578934223521839,1
1a/A1Allegro_aache320_ln_C1.wav,4.42857,1,Q15,0.338503493903114,0.646206172658864,1
3a/02NuMoonSubmergency_aache320_ln_C3.wav,4.42857,3,Q15,0.269015298392546,0.513552591013095,1
1a/07SweetsForMySweet_aache320_ln_C1.wav,3.92857,1,Q10,0.43412157106223,0.828741930164745,1
0a/0202ItCameUponAMidnightClear_aache320_ln_C0.wav,3.57143,0,Q4,0.532396613293279,1.01634985756236,4
4a/WhiteOwl_aache320_ln_C4.wav,4.07143,4,Q12,0.322538012071088,0.615727926214882,4
3a/0201Side2ZajjADrumIsAWomanPart2YouBetterKnowItMadamZajjBalletOfTheFlyingSaucersCarribeeJoeRhumbopCarribeeJoePart2Finale_aache320_ln_C3.wav,3.92857,3,Q10,0.43412157106223,0.828741930164745,1
4a/07LightsinTheSky_aache320_ln_C4.wav,3.78571,4,Q7,0.366312182959583,0.699293206753068,4
0a/0101TooMuchMustard_sample_aache320_ln_C0.wav,3.28571,0,Q2,0.663510477570742,1.2666473875533,8
0a/0401Concertono4inAMinor_sample_aache320_ln_C0.wav,4.07143,0,Q12,0.382421434867547,0.730045911547372,4
2a/01MakotoEasternDubPt2_aache320_ln_C2.wav,4.14286,2,Q13,0.347297256849784,0.662993544131796,1
2a/03Survivalism_aache320_ln_C2.wav,3.78571,2,Q7,0.550496279593381,1.05090228108783,1
1a/0105VisibilityLImitedEnglishChannel_aache320_ln_C1.wav,3.92857,1,Q10,0.480288374913367,0.91687476825319,1
4a/0202SongForTuba_aache320_ln_C4.wav,4,4,Q11,0.459431086319726,0.877058019307029,2
3a/DieAlone_aache320_ln_C3.wav,4,3,Q11,0.410927655994992,0.784464540552736,1
0a/0105TimeOnMyHands_aache320_ln_C0.wav,3.78571,0,Q7,0.467563241300452,0.892582375303981,4
4a/HaveToDoForNow_aache320_ln_C4.wav,4.57143,4,Q15,0.338503493903114,0.646206172658864,1
2a/AmTatort_aache320_ln_C2.wav,4.14286,2,Q13,0.40352294758882,0.770328886519643,1
3a/0201JustOneOfThoseThings_sample_aache320_ln_C3.wav,4.14286,3,Q13,0.28,0.534522483824849,8
2a/02LTJBukemAtlantisINeedYou_aache320_ln_C2.wav,4.35714,2,Q15,0.331755238785371,0.633323693776651,1
4a/05BoogieWoogieOnStLouisBlues_aache320_ln_C4.wav,3.23077,4,Q2,0.671445201618956,1.23516841994969,6
2a/A4IWasMadeToLoveHer_aache320_ln_C2.wav,4.07692,2,Q13,0.518640310044597,0.954073587443028,1
3a/04hundarna_fran_sodercodex_eticusmbs_aache320_ln_C3.wav,4.07692,3,Q13,0.518640310044597,0.954073587443028,7
1a/0205Lola_aache320_ln_C1.wav,3.38462,1,Q2,0.648482981669367,1.19292787840545,1
2a/A2ACertainKindaHurtin_aache320_ln_C2.wav,4.07692,2,Q13,0.348186623880513,0.640512615220348,1
0a/0302Nr6Ddur_sample_aache320_ln_C0.wav,4.07692,0,Q13,0.564126806005917,1.03774904332554,4
1a/0201TheBestThingsInLifeAreFree_aache320_ln_C1.wav,3.76923,1,Q7,0.39412049739823,0.725011052081984,1
1a/3s7s_aache320_ln_C1.wav,3.69231,1,Q6,0.560758854675204,1.03155347127648,4
3a/Modus_aache320_ln_C3.wav,4.15385,3,Q13,0.536591624973881,0.987096233585649,7
4a/A2FirstBorn_aache320_ln_C4.wav,3.46154,4,Q3,0.612427510503326,1.12660142429822,8
2a/Aa1LoveclubTheJourneyLightRemix_aache320_ln_C2.wav,4.07692,2,Q13,0.468760588309079,0.862316498502576,1
1a/01Intense35_aache320_ln_C1.wav,2.92308,1,Q1,0.751329131280591,1.3821202589704,1
0a/0204InDulciJubilo_sample_aache320_ln_C0.wav,3.61538,0,Q5,0.522279935820769,0.960768922830523,4
3a/02son_kiteaiwana__dj_nukem_deep_remixtgx_aache320_ln_C3.wav,4.23077,3,Q14,0.503818946221748,0.926808695996298,1
2a/0102JeepersCreepersAintWeGotFunBlueRoomYouDoSomethingToMeByeByeBlackbird_aache320_ln_C2.wav,3.76923,2,Q7,0.633709220956929,1.16575055606865,4
3a/01SoulPurposeDominion_aache320_ln_C3.wav,4,3,Q11,0.496242289870997,0.912870929175277,1
4a/02CocktailPianoSideTwo_aache320_ln_C4.wav,3.53846,4,Q4,0.6513975266092,1.19828937903056,2
0a/0204IllNeverSmileAgain_sample_aache320_ln_C0.wav,3.38462,0,Q2,0.685406054515187,1.26085034391223,4
0a/0203Greensleeves_aache320_ln_C0.wav,3.53846,0,Q4,0.6513975266092,1.19828937903056,1
4a/0803SonataNo10InGMajorOp96lVPocoAllegretto_sample_aache320_ln_C4.wav,3.07692,4,Q1,0.682636725798051,1.25575597825496,8
2a/02SatoshiTomiieFeatKelliAli_LoveInTrafficJohnCreamerStephaneKRemix_aache320_ln_C2.wav,3.8,2,Q8,0.476274430694461,0.94112394811432,1
1a/07KidsWannaRock_aache320_ln_C1.wav,4.06667,1,Q12,0.404252946117211,0.79880863671798,1
2a/AaLibraPresentsTaylorAnomalyGrannysEpicureRemix_aache320_ln_C2.wav,3.8,2,Q8,0.392,0.774596669241483,1
4a/1701SymphonieNr6AmollTragische2ScherzoWuchtig_aache320_ln_C4.wav,3.6,4,Q5,0.419065627318681,0.828078671210825,2
3a/America2_aache320_ln_C3.wav,3.86667,3,Q9,0.421965770070406,0.833809387832792,4
2a/0204UnPocoLoco_aache320_ln_C2.wav,3.8,2,Q8,0.580170090002349,1.14642300844222,4
1a/07MyMichelle_aache320_ln_C1.wav,4.06667,1,Q12,0.486409064243027,0.961150104723255,1
4a/CurtisMathesCollectionofStereoMusicVol3side1_aache320_ln_C4.wav,3.06667,4,Q1,0.618821819625362,1.22279928657082,4
0a/0204SonataNo1InDMajorOp12No1llTemaConVariazioniAndanteConMoto_sample_aache320_ln_C0.wav,3.53333,0,Q4,0.463294482783659,0.915475416434127,8
4a/01011Додиезминорсоч212Мимажорсоч853Фадиезминорсоч4224Фадиезмажорсоч4235Фадиезмажорсоч4246_aache320_ln_C4.wav,3.6,4,Q5,0.460654606692114,0.9102589898328,8
0a/0102SinfonieNr1_aache320_ln_C0.wav,3.46667,0,Q3,0.501226939064975,0.990430401872025,4
1a/01Spider_aache320_ln_C1.wav,2.93333,1,Q1,0.522666666666667,1.03279555898864,4
1a/0205AloneTogether_aache320_ln_C1.wav,4.26667,1,Q15,0.404252946117211,0.79880863671798,1
3a/02ViceVersaSolidGround_aache320_ln_C3.wav,3.93333,3,Q10,0.556567256592688,1.09978352848359,1
0a/0105JanisTune_aache320_ln_C0.wav,4,0,Q11,0.331300467853578,0.654653670707977,4
4a/0201WeKissInAShadow_aache320_ln_C4.wav,3.8,4,Q8,0.436177333967122,0.861891607371335,2
0a/0202StusBlues_aache320_ln_C0.wav,3.73333,0,Q7,0.300411569536047,0.593616839704664,4
2a/0102GuancoLament_aache320_ln_C2.wav,3.8,2,Q8,0.392,0.774596669241483,1
3a/Anticorps_aache320_ln_C3.wav,3.93333,3,Q10,0.447221545893208,0.883715101688537,7
3a/TheEarlyYearsGreatStarsofthe30s40sR1S2_aache320_ln_C3.wav,3.46667,3,Q3,0.501226939064975,0.990430401872025,2
0a/0104PoincianaSongOfTheTree_aache320_ln_C0.wav,3.28571,0,Q2,0.478716231988462,0.913873533463375,4
4a/0104AKissInTheDarkForYouLetTheRestOfTheWorldGoByWhenIrishEyesAreSmilingKissMeAgain_aache320_ln_C4.wav,3.71429,4,Q6,0.478716231988462,0.913873533463375,8
1a/0404BlueSkies_sample_aache320_ln_C1.wav,3.78571,1,Q7,0.550496279593381,1.05090228108783,1
2a/0102Sunny_aache320_ln_C2.wav,4.21429,2,Q14,0.42,0.801783725737273,1
4a/0502ConcertoNo10InGMajorP103_sample_aache320_ln_C4.wav,4.07143,4,Q12,0.382421434867547,0.730045911547372,4
3a/0205MeanToMe_sample_aache320_ln_C3.wav,3.85714,3,Q9,0.40352294758882,0.770328886519643,4
3a/02PariahSecondNature_aache320_ln_C3.wav,3.92857,3,Q10,0.480288374913367,0.91687476825319,1
0a/0104TimeToPart_sample_aache320_ln_C0.wav,3.78571,0,Q7,0.467563241300452,0.892582375303981,4
0a/0105BeataEs_sample_aache320_ln_C0.wav,3.71429,0,Q6,0.432381597843671,0.825420305855557,2
3a/AArtOfTranceOctopus_aache320_ln_C3.wav,4,3,Q11,0.459431086319726,0.877058019307029,1
4a/12WhiteChristmas_aache320_ln_C4.wav,3.64286,4,Q5,0.48652614760945,0.928782731664065,4
1a/0104AllIHaveToDoIsDream_aache320_ln_C1.wav,3.5,1,Q3,0.397878992041163,0.75955452531275,1
3a/BUniversalStateOfMindAllBecauseOfYouSundayClubRemix_aache320_ln_C3.wav,3.92857,3,Q10,0.43412157106223,0.828741930164745,1
2a/08SixteenGoingSeventeen_aache320_ln_C2.wav,4.14286,2,Q13,0.452820222435078,0.864437821507566,1
1a/0102SoRare_aache320_ln_C1.wav,3.07143,1,Q1,0.561344539750492,1.07161170596054,1
4a/0201SymphonieNr1DdurDerTitan3FeierlichUndGemessenOhneZuSchleppen_aache320_ln_C4.wav,3,4,Q1,0.681446425457813,1.30088727117598,2
2a/01MakotoEnterprise_aache320_ln_C2.wav,3.85714,2,Q9,0.575927345845209,1.09945041215655,1
0a/0201BeyondTheSeaLaMer_aache320_ln_C0.wav,3.71429,0,Q6,0.478716231988462,0.913873533463375,2
2a/04FutureEngineersVanishingPoint_aache320_ln_C2.wav,4.07143,2,Q12,0.632090548528027,1.20666646429076,1
1a/0102ConcertoNo2FdurHWV3201AndanteLarghetto2Allegro3Largo4AllegroMaNonTroppo_sample_aache320_ln_C1.wav,3.64286,1,Q5,0.48652614760945,0.928782731664065,1
4a/TokyoFeaturingKinnieLane_aache320_ln_C4.wav,4.36842,4,Q15,0.342136031005083,0.760885910252682,8
3a/05LadyJane_aache320_ln_C3.wav,4.05263,3,Q12,0.317022932215685,0.705036185874039,7
0a/0201HighlightsFromBorodin_sample_aache320_ln_C0.wav,4.15789,0,Q14,0.270755358474792,0.602140431639667,1
1a/05DieHardTheHunter_aache320_ln_C1.wav,4,1,Q11,0.367141638140024,0.816496580927726,1
2a/B1HabaneraFromCarmen_aache320_ln_C2.wav,3.31579,2,Q2,0.541510716949584,1.20428086327933,1
2a/A5HowIGotOver_aache320_ln_C2.wav,4.10526,2,Q13,0.295799254796553,0.65783625471062,4
0a/0101Someday_aache320_ln_C0.wav,3.89474,0,Q10,0.295799254796553,0.65783625471062,1
1a/03SundayMorningCominDown_aache320_ln_C1.wav,4.05263,1,Q12,0.317022932215685,0.705036185874039,1
0a/0105Intermezzo_aache320_ln_C0.wav,3.68421,0,Q6,0.368748392591871,0.820069887194403,2
3a/0205OyeNicanor_sample_aache320_ln_C3.wav,4.31579,3,Q15,0.301735617531378,0.671038298207203,1
0a/02BigBudAlzir_aache320_ln_C0.wav,3.84211,0,Q9,0.309473684210526,0.688247201611685,1
1a/A1West_aache320_ln_C1.wav,4.21053,1,Q14,0.320730928843054,0.713282503517759,1
2a/A1KeepYourselfAlive_aache320_ln_C2.wav,4.05263,2,Q12,0.381358799167762,0.848114523878724,1
4a/TheFool_aache320_ln_C4.wav,3.78947,4,Q8,0.463892028490084,1.03166248617468,8
4a/TheOldForestTomBombadil_aache320_ln_C4.wav,3.89474,4,Q10,0.447017543859649,0.994134846772434,8
3a/Abyss_aache320_ln_C3.wav,4,3,Q11,0.497112128031752,1.10554159678513,1
4a/Fauré_BalladeInFSharpOp19_aache320_ln_C4.wav,4.10526,4,Q13,0.255013140959781,0.5671308728156,6
1a/0201AlabamaJubilee_aache320_ln_C1.wav,3.94737,1,Q11,0.279352899527833,0.621260744197395,1
3a/B2Voodoonight_aache320_ln_C3.wav,4.26316,3,Q15,0.252684205045001,0.561951486949016,1
2a/A1Sussudio_aache320_ln_C2.wav,4.05263,2,Q12,0.235738298540106,0.524265010438033,1
4a/1401SymphonieNr5CismollZweiteAbteilung3ScherzoKräftigNichtZuSchnell_aache320_ln_C4.wav,3.71429,4,Q6,0.520945885274676,0.994490316197694,2
2a/0101NoSmokin_aache320_ln_C2.wav,3.21429,2,Q1,0.550496279593381,1.05090228108783,1
0a/0204MedleyMonManègeÀMoiILoveParis_sample_aache320_ln_C0.wav,3.71429,0,Q6,0.56,1.0690449676497,4
3a/0201SpanishEyesInstrumental_aache320_ln_C3.wav,3.85714,3,Q9,0.452820222435078,0.864437821507566,1
4a/VictoriaOfficiumDefunctorumSideB_aache320_ln_C4.wav,3.85714,4,Q9,0.347297256849784,0.662993544131796,8
0a/0103BesameMucho_aache320_ln_C0.wav,3.78571,0,Q7,0.366312182959583,0.699293206753068,4
3a/04RantoulLastStop_aache320_ln_C3.wav,3.21429,3,Q1,0.587589600368777,1.1217137594956,1
2a/0203TakeItEasy_aache320_ln_C2.wav,3.85714,2,Q9,0.452820222435078,0.864437821507566,1
0a/0205No11InBflatMajorAllegroLargoAllegro_sample_aache320_ln_C0.wav,3.28571,0,Q2,0.520945885274676,0.994490316197694,1
3a/02TiaJuana_aache320_ln_C3.wav,3.85714,3,Q9,0.452820222435078,0.864437821507566,1
2a/02ChameleonLinks_aache320_ln_C2.wav,3.78571,2,Q7,0.303264291945542,0.578934223521839,1
0a/0202PostCoasties_aache320_ln_C0.wav,3.92857,0,Q10,0.322538012071088,0.615727926214882,4
1a/06DonkeySerenade_aache320_ln_C1.wav,3.71429,1,Q6,0.320192249942245,0.611249845502127,1
1a/0101MoLasses_sample_aache320_ln_C1.wav,3.28571,1,Q2,0.630896797607001,1.20438758319299,1
4a/0203Improvisation_sample_aache320_ln_C4.wav,3.85714,4,Q9,0.538030596785093,1.02710518202619,8
1a/11Bite_aache320_ln_C1.wav,3,1,Q1,0.681446425457813,1.30088727117598,4
2a/0203GJBlues_aache320_ln_C2.wav,3.57143,2,Q4,0.395979797464467,0.755928946018454,1
3a/asebawaveformlgr025sour_aache320_ln_C3.wav,4.07143,3,Q12,0.382421434867547,0.730045911547372,1
1a/A2ChildrenOfTheDamned_aache320_ln_C1.wav,3.85714,1,Q9,0.347297256849784,0.662993544131796,1
4a/ADrink_aache320_ln_C4.wav,3.57143,4,Q4,0.570667625208876,1.08940955880384,1
4a/PainlessPath_aache320_ln_C4.wav,3.83333,4,Q8,0.177159873885236,0.383482494423685,8
3a/Interlude_aache320_ln_C3.wav,3.88889,3,Q10,0.350360743648465,0.758395278659362,7
1a/0202KonzertFürViolineUndOrchesterNr1GMollOp26FinaleAllegroEnergicoPresto_sample_aache320_ln_C1.wav,4,1,Q11,0.316913216714142,0.685994340570035,1
3a/BTerraFermaFeatIChingObelix_aache320_ln_C3.wav,3.72222,3,Q6,0.52087547106232,1.12749360533236,1
4a/0503PreludeInCSharpMinor_sample_aache320_ln_C4.wav,3.55556,4,Q4,0.425839339498635,0.921777197924954,3
0a/0205SunriseSerenade_sample_aache320_ln_C0.wav,3.44444,0,Q3,0.454365095266636,0.983524408155643,4
4a/0205ClairDeLune_aache320_ln_C4.wav,3.55556,4,Q4,0.506620798290706,1.09663776110663,2
0a/0204ExactlyLikeYouInTheMoodWrapYourTroublesInDreamsAndDreamYourTroublesAway_aache320_ln_C0.wav,4,0,Q11,0.27445489646949,0.594088525786005,4
0a/0210HungarianDanceNo5_sample_aache320_ln_C0.wav,3.77778,0,Q7,0.253310399145353,0.548318880553316,4
2a/A4DeepInTheHeartOfTexas_aache320_ln_C2.wav,4.05556,2,Q12,0.487681515655137,1.05564155136453,1
1a/0203LazyDay_sample_aache320_ln_C1.wav,3.44444,1,Q3,0.553968976319761,1.19912822364084,2
2a/02PoltergeistViciousCirclesMagicCircleMix_aache320_ln_C2.wav,3.77778,2,Q7,0.435555555555556,0.942809041582063,1
2a/03andreas_tilliandermelod_icadps_aache320_ln_C2.wav,3.72222,2,Q6,0.470206617233681,1.01781516613691,1
0a/0105BidinMyTime_aache320_ln_C0.wav,3.88889,0,Q10,0.350360743648465,0.758395278659362,4
3a/AAIChingFeatDjPatrickReidWaysOfLove_aache320_ln_C3.wav,4.16667,3,Q14,0.363069701081125,0.785905247993376,4
2a/AKansaiRememberThisNightOriginalMix_aache320_ln_C2.wav,3.83333,2,Q8,0.396141520892677,0.857492925712544,1
1a/A1LightningToTheNations_aache320_ln_C1.wav,3.5,1,Q3,0.531479621655708,1.15044748327106,1
1a/02IntenseBlackIce_aache320_ln_C1.wav,3.55556,1,Q4,0.454365095266636,0.983524408155643,1
4a/0103ForYourLove_aache320_ln_C4.wav,3.61111,4,Q5,0.479023759119542,1.03690086251908,2
3a/EyeOpener_aache320_ln_C3.wav,3.66667,3,Q5,0.354319747770472,0.76696498884737,7
4a/0102IGotItBadAndThatAintGood_sample_aache320_ln_C4.wav,3.36842,4,Q2,0.454883558744438,1.01162829777814,8
2a/02PariahConfessions_aache320_ln_C2.wav,3.89474,2,Q10,0.516934401782647,1.14962490704603,1
3a/NicoAndTheNiners_aache320_ln_C3.wav,4,3,Q11,0.396558292729031,0.881917103688197,1
1a/ALsgHiddenSunOfVenus12Version_aache320_ln_C1.wav,3.73684,1,Q7,0.419734193102422,0.933458638205125,1
4a/0104SonataInDMinorL413AllegroModerato_sample_aache320_ln_C4.wav,4.05263,4,Q12,0.350669412162872,0.779863535820802,8
0a/0104BastienUndBastienneK50_sample_aache320_ln_C0.wav,3.52632,0,Q4,0.31327104938812,0.696692268479466,2
0a/0401ConcertoNo7BdurHWV3251Largo2Allegro3Largo4Andante5Hornpipe_sample_aache320_ln_C0.wav,3.47368,0,Q3,0.505368410090003,1.12390297389803,1
3a/B1SundayBrunchHonung_aache320_ln_C3.wav,4.15789,3,Q14,0.343859649122807,0.764719112901873,1
3a/06CherryPinkandAppleBlossomWhite_aache320_ln_C3.wav,3.89474,3,Q10,0.421140341741669,0.936585811581694,1
1a/0101OurDirectorMarch_sample_aache320_ln_C1.wav,3.89474,1,Q10,0.363906846995551,0.809302638222512,1
4a/Dreams_aache320_ln_C4.wav,3.21053,4,Q1,0.531594117090017,1.18222705886536,8
0a/301RhapsodyinBlue1924_aache320_ln_C0.wav,4.15789,0,Q14,0.343859649122807,0.764719112901873,4
2a/0101SamHarrisIntroOverThere_sample_aache320_ln_C2.wav,2.84211,2,Q1,0.524878974456992,1.16729306492209,2
2a/A6MexicanShuffle_aache320_ln_C2.wav,4.15789,2,Q14,0.403943625332678,0.898341551894183,1
3a/B2KissesOnTheWindLoversHipHopVersion_aache320_ln_C3.wav,4.31579,3,Q15,0.368748392591871,0.820069887194403,1
0a/0302ConcertoNo6InAMajorP215_sample_aache320_ln_C0.wav,3.84211,0,Q9,0.343859649122807,0.764719112901873,4
1a/0102Jungleaire_aache320_ln_C1.wav,3.31579,1,Q2,0.520354071277653,1.15723000589758,1
2a/AaQuietmanMeditate_aache320_ln_C2.wav,4.52632,2,Q15,0.230668065047347,0.512989176042577,1
1a/A1ICouldntLiveWithoutYourLove_aache320_ln_C1.wav,3.73684,1,Q7,0.329818588971682,0.733492805626908,1
